20180307	18
20180225	15
20180326	3
20180320	3
20180205	3
20180415	2
20180305	7
20180428	2
20180331	4
20180430	12
20180304	7
20180225	15
20180206	12
20180503	11
20180118	52
20180226	23
20180305	14
20180310	1
20180423	7
20180425	5
20180109	27
20180209	19
20180130	4
20180108	11
20180213	4
20180114	21
20180403	4
20180221	1
20180418	10
20180210	20
20180204	26
20180111	40
20180101	37
20180130	29
20180102	37
20180124	35
20180224	17
20180320	4
20180118	1
20180120	37
20180416	15
20180419	3
20180407	3
20180302	13
20180329	8
20180315	12
20180202	42
20180405	14
20180213	1
20180201	29
20180328	16
20180310	0
20180113	38
20180316	6
20180303	4
20180112	8
20180124	37
20180423	11
20180311	12
20180412	6
20180206	3
20180425	1
20180130	16
20180406	4
20180219	6
20180120	16
20180204	33
20180203	12
20180207	6
20180319	0
20180206	34
20180225	10
20180329	5
20180329	11
20180401	7
20180215	17
20180416	23
20180125	7
20180111	48
20180311	11
20180404	14
20180322	13
20180427	5
20180313	8
20180317	7
20180502	5
20180418	10
20180406	15
20180331	10
20180205	30
20180423	3
20180101	33
20180119	35
20180420	17
20180220	24
20180114	29
20180331	8
20180120	39
20180119	50
20180312	0
20180325	1
20180227	20
20180203	18
20180217	10
20180329	10
20180414	6
20180131	33
20180103	10
20180501	2
20180427	1
20180203	1
20180222	19
20180416	1
20180102	9
20180418	5
20180219	11
20180105	47
20180217	4
20180224	1
20180215	18
20180224	7
20180313	8
20180110	57
20180303	16
20180207	11
20180501	7
20180314	14
20180418	9
20180420	6
20180428	7
20180426	5
20180328	13
20180108	40
20180408	5
20180201	15
20180310	8
20180414	16
20180211	19
20180129	47
20180318	8
20180203	26
20180320	18
20180130	34
20180202	28
20180106	60
20180425	12
20180412	13
20180126	7
20180220	12
20180105	68
20180302	9
20180419	3
20180428	3
20180127	15
20180323	2
20180104	59
20180308	1
20180415	7
20180426	4
20180121	47
20180228	4
20180124	41
20180427	5
20180102	38
20180420	1
20180226	1
20180109	38
20180423	3
20180226	1
20180417	2
20180102	33
20180326	8
20180125	41
20180122	41
20180215	5
20180310	20
20180130	28
20180303	12
20180214	5
20180426	7
20180225	20
20180129	18
20180207	21
20180409	2
20180306	16
20180410	12
20180210	25
20180412	10
20180415	3
20180330	1
20180424	0
20180113	35
20180213	15
20180120	28
20180105	47
20180308	8
20180329	4
20180325	16
20180326	15
20180124	9
20180206	39
20180319	7
20180116	23
20180406	7
20180413	12
20180429	11
20180406	3
20180127	16
20180215	12
20180408	12
20180322	6
20180324	12
20180124	34
20180120	13
20180212	26
20180309	13
20180208	4
20180425	1
20180323	19
20180224	12
20180107	54
20180208	27
20180123	3
20180413	7
20180421	2
20180121	13
20180203	15
20180409	9
20180302	19
20180227	2
20180308	17
20180214	3
20180317	18
20180421	11
20180303	14
20180317	6
20180305	11
20180406	5
20180504	1
20180303	1
20180306	3
20180305	5
20180216	1
20180321	14
20180323	12
20180402	8
20180113	23
20180203	7
20180104	68
20180415	1
20180317	16
20180114	7
20180123	9
20180320	2
20180212	15
20180408	11
20180222	5
20180419	15
20180128	5
20180106	11
20180420	16
20180127	26
20180213	3
20180324	2
20180227	6
20180222	3
20180309	2
20180401	5
20180115	2
20180227	1
20180430	20
20180121	45
20180304	22
20180315	7
20180223	15
20180328	0
20180214	1
20180106	41
20180226	25
20180319	20
20180318	2
20180128	14
20180419	26
20180123	9
20180301	20
20180220	20
20180313	16
20180211	0
20180326	8
20180214	27
20180129	37
20180111	8
20180209	1
20180115	26
20180309	4
20180325	1
20180110	21
20180120	40
20180315	12
20180404	4
20180121	2
20180128	33
20180224	18
20180102	28
20180413	9
20180111	50
20180409	8
20180316	10
20180126	32
20180123	39
20180102	40
20180217	19
20180101	9
20180121	29
20180420	13
20180407	0
20180327	14
20180402	6
20180305	1
20180118	7
20180303	1
20180127	30
20180122	48
20180115	3
20180131	32
20180206	0
20180117	51
20180302	2
20180110	40
20180225	1
20180201	39
20180119	51
20180128	16
20180315	5
20180306	5
20180208	20
20180402	3
20180106	48
20180430	1
20180401	3
20180428	4
20180419	3
20180425	1
20180117	39
20180308	23
20180212	21
20180422	6
20180128	20
20180315	4
20180108	41
20180410	29
20180412	5
20180219	20
20180106	23
20180429	5
20180121	6
20180220	9
20180202	4
20180322	9
20180103	58
20180325	3
20180117	16
20180124	1
20180122	37
20180211	19
20180303	21
20180213	15
20180210	6
20180408	14
20180223	21
20180119	2
20180408	16
20180308	21
20180205	45
20180423	1
20180316	4
20180415	8
20180502	11
20180102	10
20180321	2
20180313	16
20180401	7
20180222	6
20180106	42
20180103	47
20180401	8
20180424	6
20180408	4
20180108	42
20180409	22
20180405	18
20180123	3
20180109	52
20180325	8
20180501	10
20180124	26
20180106	6
20180119	49
20180417	13
20180302	3
20180228	16
20180403	12
20180304	4
20180419	16
20180501	2
20180428	6
20180323	17
20180313	12
20180221	10
20180329	2
20180406	5
20180409	13
20180404	10
20180210	11
20180207	21
20180208	10
20180120	5
20180430	7
20180403	16
20180131	23
20180104	52
20180225	21
20180428	9
20180324	8
20180416	8
20180129	35
20180212	3
20180414	10
20180306	1
20180409	14
error	error
20180220	16
20180214	23
20180208	12
20180213	20
20180225	18
20180425	5
20180306	11
20180326	15
20180405	8
20180212	4
20180102	44
20180220	20
20180124	9
20180127	45
20180124	27
20180203	21
20180327	13
20180130	35
20180416	14
20180410	3
20180215	34
20180228	16
20180216	18
20180222	13
20180308	8
20180420	5
20180101	28
20180217	4
20180107	8
20180419	11
20180121	30
20180104	65
20180115	28
20180110	40
20180301	3
20180125	21
20180122	8
20180324	15
20180216	37
20180114	34
20180320	9
20180206	19
20180206	24
20180323	6
20180122	38
20180503	3
20180321	5
20180305	3
20180122	29
20180309	1
20180326	21
20180327	13
20180211	23
20180329	10
20180102	42
20180410	1
20180413	8
20180420	6
20180126	31
20180403	2
20180316	8
20180425	9
20180122	34
20180204	27
20180221	35
20180502	6
20180302	19
20180128	2
20180403	17
20180318	16
20180327	12
20180309	13
20180309	5
20180305	3
20180403	10
20180125	41
20180201	23
20180322	13
20180110	12
20180113	32
20180227	23
20180103	25
20180419	43
20180214	1
20180409	13
20180114	33
20180126	34
20180318	14
20180501	14
20180210	24
20180205	30
20180410	6
20180107	9
20180303	1
20180210	5
20180411	9
20180425	10
20180120	30
20180201	31
20180212	29
20180115	24
20180219	11
20180226	18
20180413	9
20180205	18
20180115	27
20180109	49
20180202	8
20180220	0
20180301	5
20180407	8
20180321	17
20180228	14
20180405	6
20180101	13
20180203	32
20180307	17
20180123	42
20180403	8
20180404	1
20180213	1
20180329	8
20180314	11
20180418	14
20180113	42
20180422	1
20180204	36
20180313	16
20180322	11
20180112	1
20180120	43
20180210	11
20180409	1
20180320	21
20180227	17
20180205	32
20180314	10
20180417	11
20180104	76
20180317	14
20180124	39
20180126	6
20180311	6
20180410	7
20180302	2
20180128	4
20180220	26
20180308	17
20180114	35
20180412	4
20180128	35
20180417	6
20180303	11
20180404	6
20180425	4
20180204	27
20180308	15
20180101	43
20180427	2
20180429	2
20180324	2
20180429	2
20180308	17
20180422	9
20180127	3
20180105	65
20180205	32
20180118	33
20180106	55
20180130	4
20180410	27
20180425	6
20180221	21
20180128	29
20180411	4
20180422	10
20180310	15
20180326	9
20180404	12
20180311	19
20180210	9
20180322	0
20180309	10
20180502	10
20180427	3
20180208	17
20180402	11
20180217	29
20180324	13
20180323	2
20180318	13
20180226	1
20180118	14
20180116	2
20180101	23
20180327	15
20180112	20
20180203	18
20180416	14
20180326	20
20180410	19
20180318	2
20180104	68
20180307	6
20180201	44
20180209	16
20180422	1
20180125	32
20180419	7
20180501	3
20180324	11
20180405	10
20180101	46
20180224	12
20180124	4
20180208	27
20180203	23
20180412	12
20180311	4
20180412	6
20180110	49
20180211	4
20180405	16
20180405	20
20180325	13
20180414	3
20180317	5
20180326	3
20180207	8
20180304	1
20180402	17
20180312	10
20180418	0
20180129	26
20180411	9
20180219	21
20180213	24
20180330	6
20180216	22
20180131	35
20180314	18
20180211	9
20180409	1
20180322	1
20180117	31
20180403	9
20180117	38
20180127	23
20180115	42
20180411	10
20180425	3
20180414	13
20180314	14
20180427	5
20180220	12
20180404	14
20180211	6
20180104	60
20180402	7
20180131	23
20180426	12
20180204	22
20180304	1
20180114	46
20180214	22
20180119	39
20180306	20
20180324	1
20180223	21
20180411	2
20180211	14
20180310	3
20180115	32
20180225	9
20180412	11
20180212	9
20180325	11
20180413	7
20180406	2
20180314	6
20180330	5
20180218	36
20180415	7
20180410	22
20180316	5
20180117	49
20180118	50
20180329	8
20180131	2
20180327	9
20180214	16
20180121	24
20180322	10
20180421	12
20180117	41
20180331	3
20180315	20
20180218	32
20180319	0
20180117	48
20180216	3
20180407	7
20180224	1
20180502	8
20180302	2
20180328	7
20180430	0
20180204	0
20180226	2
20180319	20
20180126	8
20180321	3
20180301	15
20180331	3
20180224	15
20180414	2
20180504	1
20180328	10
20180405	13
20180327	10
20180411	10
20180315	16
20180417	7
20180203	27
20180210	12
20180119	84
20180116	31
20180131	4
20180422	5
20180202	55
20180503	7
20180502	8
20180322	0
20180118	69
20180222	24
20180325	1
20180112	44
20180219	18
20180109	51
20180215	13
20180312	13
20180419	7
20180216	6
20180122	5
20180110	15
20180111	6
20180227	5
20180204	15
20180503	7
20180202	29
20180111	21
20180321	2
20180420	10
20180117	18
20180409	7
20180125	36
20180409	5
20180213	18
20180323	3
20180323	11
20180214	9
20180402	4
20180320	14
20180311	8
20180402	1
20180501	12
20180203	23
20180429	10
20180214	18
20180109	6
20180207	28
20180110	36
20180408	2
20180418	7
20180322	4
20180322	7
20180327	2
20180424	7
20180420	11
20180118	33
20180227	15
20180420	8
20180127	30
20180103	60
20180107	17
20180320	14
20180124	33
20180105	76
20180207	30
20180315	12
20180305	7
20180426	18
20180330	1
20180403	3
20180130	33
20180303	14
20180303	3
20180104	42
20180409	12
20180430	10
error	error
20180326	13
20180310	16
20180112	23
20180423	5
20180207	5
20180107	27
20180327	12
20180206	27
20180216	23
20180108	45
20180318	0
20180110	10
20180315	14
20180305	2
20180313	11
20180125	11
20180215	33
20180112	8
20180123	23
20180308	7
20180326	3
20180403	11
20180327	1
20180121	29
20180121	8
20180426	4
20180126	33
20180414	8
20180216	13
20180113	16
20180125	20
20180420	9
20180424	2
20180415	6
20180222	16
20180117	42
20180406	8
20180226	16
20180408	11
20180417	4
20180308	13
20180329	13
20180312	6
20180319	1
20180308	14
20180216	26
20180329	8
20180407	9
20180326	2
20180224	3
20180304	2
20180318	13
20180209	15
20180202	7
20180208	6
20180131	33
20180501	7
20180220	17
20180405	20
20180402	10
20180328	19
20180112	47
20180129	26
20180415	14
20180121	29
20180302	9
20180227	8
20180504	3
20180409	1
20180317	9
20180429	7
20180330	8
20180123	2
20180424	10
20180131	30
20180304	15
20180416	1
20180224	15
20180114	31
20180421	5
20180501	2
20180321	14
20180118	7
20180328	4
20180429	3
20180410	24
20180227	11
20180209	2
20180324	11
20180330	4
20180102	38
20180406	10
20180130	0
20180430	4
20180107	28
20180207	19
20180130	10
20180215	26
20180410	9
20180301	9
20180219	4
20180103	53
20180107	59
20180217	1
20180203	20
20180212	20
20180130	35
20180314	4
20180320	13
20180401	3
20180322	2
20180108	61
20180324	3
20180305	6
20180114	9
20180302	11
20180116	32
20180217	18
20180501	8
20180427	1
20180303	19
20180421	0
20180403	11
20180419	15
20180127	23
20180225	21
20180401	15
20180326	11
20180407	4
20180219	18
20180430	4
20180128	33
20180223	9
20180218	3
20180116	34
20180106	8
20180217	21
20180227	16
20180418	17
20180122	49
error	error
20180129	39
20180101	4
20180327	13
20180503	7
20180222	0
20180412	4
20180426	1
20180327	0
20180407	9
20180301	19
20180219	23
20180420	20
20180309	4
20180404	11
20180323	9
20180209	26
20180313	0
20180318	15
20180102	21
20180327	13
20180410	3
20180206	20
20180125	31
20180413	12
20180302	13
20180217	19
20180307	18
20180101	11
20180217	0
20180309	4
20180425	8
20180110	45
20180311	21
20180219	24
20180116	5
20180116	43
20180105	5
20180218	3
20180105	47
20180210	2
20180406	6
20180502	8
20180202	42
20180128	27
20180102	29
20180423	7
20180125	30
20180422	4
20180228	10
20180405	2
20180411	3
20180218	3
20180208	24
20180114	9
20180101	30
20180407	10
20180331	5
20180322	69
20180325	17
20180319	4
20180402	0
20180312	13
20180202	38
20180404	20
20180404	2
20180315	12
20180316	3
20180428	2
20180223	23
20180207	26
20180221	25
20180124	4
20180126	7
20180428	6
20180223	6
20180113	51
20180307	13
20180113	49
20180501	4
20180121	11
20180218	5
20180414	8
20180312	9
20180406	4
20180113	35
20180209	21
20180307	9
20180419	1
20180325	15
20180409	14
20180419	9
20180103	60
20180115	29
20180115	23
20180105	41
20180127	22
20180501	4
20180209	12
20180428	4
20180405	0
20180303	10
20180302	12
20180206	29
20180309	11
20180108	46
20180130	13
20180208	19
20180407	4
20180226	21
20180305	10
20180103	9
20180109	59
20180209	20
20180216	12
20180117	43
20180303	14
20180308	19
20180322	18
20180405	1
20180220	7
20180414	12
20180304	5
20180503	2
20180127	4
20180221	29
20180203	19
20180421	7
20180313	0
20180117	12
20180425	10
20180325	5
20180413	4
20180101	4
20180208	24
20180426	12
20180401	10
20180310	8
20180322	9
20180206	4
20180316	10
20180319	20
20180422	9
20180206	5
20180330	20
20180423	6
20180418	19
20180112	44
20180224	19
20180209	22
20180323	4
20180306	0
20180501	6
20180205	33
20180403	13
20180228	18
20180316	16
20180201	24
20180209	16
20180125	4
20180114	36
20180118	46
20180208	10
20180501	3
20180305	11
20180323	9
20180315	15
20180324	9
20180119	29
20180215	21
20180406	9
20180218	26
20180418	11
20180325	1
20180121	7
20180424	18
20180418	14
20180110	50
20180421	10
20180223	13
20180430	5
20180331	2
20180215	3
20180221	21
20180430	7
20180315	6
20180424	15
20180206	24
20180328	8
20180403	14
20180423	12
20180218	19
20180411	9
20180115	17
20180210	3
20180320	2
20180306	3
20180316	11
20180310	5
20180110	5
20180412	1
20180313	13
20180108	59
20180310	14
20180109	7
20180501	7
20180107	35
20180424	12
20180405	8
20180120	36
20180328	10
20180117	32
20180213	23
20180429	2
20180401	9
20180315	9
20180417	1
20180205	26
20180112	5
20180305	8
20180223	15
20180419	13
20180420	3
20180105	42
20180418	11
20180104	22
20180421	4
20180324	14
20180118	86
20180301	8
20180325	2
20180302	12
20180314	5
20180406	9
20180114	37
20180423	10
20180311	8
20180312	5
20180313	9
20180418	3
20180413	12
20180404	13
20180311	17
20180102	2
20180112	41
20180119	54
20180220	11
20180430	15
20180212	33
20180114	45
20180105	55
20180419	6
20180322	21
20180206	8
20180409	26
20180317	11
20180423	3
20180426	7
20180501	6
20180429	5
20180308	18
20180404	2
20180120	7
20180503	1
20180503	0
20180123	37
20180107	19
20180123	29
20180306	18
20180214	28
20180421	8
20180423	6
20180420	10
20180409	47
20180321	8
20180401	13
20180107	32
20180319	19
20180402	5
20180114	42
20180331	13
20180225	15
20180223	11
20180201	21
20180115	28
20180202	38
20180320	14
20180420	2
20180328	1
20180324	0
20180426	18
20180126	27
20180221	28
20180301	23
20180216	19
20180311	4
20180228	12
20180125	6
20180218	3
20180115	44
20180317	2
20180201	15
20180325	8
20180417	8
20180218	22
20180410	3
20180426	1
20180413	4
20180407	11
20180122	51
20180503	7
20180407	10
20180311	2
20180412	1
20180226	20
20180330	8
20180429	11
20180307	16
20180330	12
20180115	27
20180129	16
20180214	23
20180112	6
20180312	4
20180104	1
20180211	27
20180408	8
20180108	13
20180330	5
20180106	34
20180421	12
20180206	10
20180116	51
20180411	4
20180316	14
20180307	0
20180208	3
20180225	19
20180212	23
20180310	1
20180205	3
20180417	2
20180201	2
20180131	14
20180126	46
20180319	17
20180130	5
20180414	4
20180106	40
20180111	53
20180118	54
20180331	10
20180117	1
20180202	17
20180227	19
20180411	24
20180122	41
20180407	4
20180305	12
20180222	16
20180419	17
20180220	16
20180223	0
20180421	1
20180329	2
20180207	9
20180119	38
20180414	4
20180120	4
20180417	8
20180223	24
20180424	7
20180226	17
20180418	1
20180326	15
20180429	3
20180312	20
20180402	10
20180406	21
20180501	6
20180425	5
20180405	10
20180308	9
20180131	32
20180203	18
20180414	5
20180111	38
20180111	60
20180428	5
20180208	18
20180321	1
20180323	10
20180207	15
20180307	12
20180219	11
20180412	7
20180107	45
20180128	34
20180109	7
20180413	8
20180422	10
20180311	15
20180119	66
20180116	39
20180421	11
20180304	1
20180315	19
20180401	7
20180206	0
20180222	27
20180317	11
20180415	16
20180426	11
20180303	10
20180126	21
20180330	10
20180119	36
20180401	19
20180228	24
20180302	6
20180122	35
20180117	10
20180428	6
20180120	21
20180116	28
20180410	22
20180409	2
20180223	4
20180103	45
20180114	9
20180427	7
20180211	12
20180413	10
20180329	0
20180126	18
20180222	11
20180103	61
20180221	1
20180403	15
20180503	20
20180301	18
20180219	4
20180404	17
20180218	33
20180322	23
20180418	3
20180421	1
20180221	14
20180228	6
20180121	54
20180404	0
20180330	10
20180202	36
20180105	32
20180314	6
20180113	51
20180401	3
20180411	4
20180223	13
20180204	34
20180408	14
20180404	6
20180112	24
20180228	13
20180206	21
20180503	5
20180127	4
20180102	44
error	error
20180209	8
20180111	46
20180210	4
20180112	41
20180119	14
20180323	20
20180315	9
20180109	47
20180424	7
20180417	8
20180120	29
20180126	19
20180119	10
20180320	10
20180214	23
20180415	9
20180308	13
20180309	12
20180301	12
20180206	23
20180304	10
20180310	4
20180325	8
20180128	27
20180222	11
20180318	15
20180428	6
20180228	1
20180109	45
20180221	11
20180113	28
20180430	8
20180401	17
20180416	1
20180101	38
20180213	5
20180211	9
20180427	10
20180120	33
20180328	17
20180225	10
20180327	0
20180417	2
20180101	8
20180412	11
20180110	53
20180219	33
20180428	4
20180316	6
20180405	5
20180306	17
20180111	3
20180421	3
20180410	16
20180224	18
20180207	4
20180330	1
20180503	10
20180321	18
20180412	10
20180220	18
20180129	19
20180318	8
20180224	14
20180423	10
20180502	14
20180125	33
20180129	8
20180503	8
20180415	15
20180221	26
20180321	18
20180127	21
20180430	1
20180330	3
20180122	24
20180305	9
20180418	5
20180412	5
20180221	26
20180411	5
20180427	6
20180102	9
20180205	32
20180417	15
20180105	15
20180123	10
20180204	32
20180216	17
20180401	5
20180123	30
20180227	15
20180430	4
20180204	5
20180413	11
20180113	16
20180325	4
20180207	18
20180203	0
20180302	14
error	error
20180217	23
20180108	7
20180125	25
20180314	14
20180316	5
20180419	10
20180112	33
20180320	1
20180218	13
20180418	5
20180308	1
20180410	8
error	error
20180107	42
20180406	11
20180114	11
20180406	14
20180409	12
20180106	56
20180502	11
20180324	12
20180210	13
20180107	44
20180319	13
20180111	8
20180224	22
20180108	49
20180116	5
20180210	16
20180123	1
20180227	27
20180210	25
20180419	1
20180212	8
20180127	1
20180324	11
20180130	29
20180424	6
20180331	12
20180401	9
20180411	11
20180123	34
20180215	3
20180130	37
20180220	5
20180421	3
20180406	12
20180120	4
20180312	18
20180314	3
20180323	9
20180426	8
20180321	6
20180128	17
error	error
20180220	1
20180110	41
20180415	7
20180128	17
20180321	5
20180107	7
20180211	22
20180413	2
20180202	9
20180227	2
20180325	9
20180115	32
20180102	36
20180104	18
20180408	8
20180208	22
20180205	29
20180404	15
20180307	0
20180430	3
20180107	61
20180406	13
20180204	42
20180319	13
20180223	13
20180126	39
20180330	2
20180111	3
20180313	26
20180423	5
20180423	5
20180116	5
20180215	21
20180312	17
20180123	42
20180409	18
20180304	16
20180412	5
20180307	22
20180329	2
20180111	50
20180427	5
20180303	14
20180108	58
20180217	23
20180331	5
20180313	1
20180227	30
20180220	32
20180130	28
20180301	12
20180127	26
20180129	29
20180426	7
20180106	4
20180123	40
20180429	5
20180106	30
20180318	0
20180103	44
20180222	28
20180109	38
20180319	1
20180121	32
20180203	27
20180315	2
20180102	53
20180311	22
20180108	41
20180306	11
20180104	46
20180215	4
20180309	3
20180106	42
20180216	26
20180105	61
20180329	14
20180329	12
20180317	4
20180311	2
20180501	6
20180101	18
20180501	7
20180209	19
20180214	10
20180304	7
20180123	27
20180321	8
20180122	23
20180323	10
20180209	17
20180116	35
20180324	3
20180211	14
20180224	10
20180106	63
20180202	36
20180503	14
20180410	5
20180131	18
20180130	8
20180106	60
20180308	6
20180424	5
20180202	27
20180425	1
20180112	37
20180420	12
20180204	16
20180219	3
20180202	26
20180219	27
20180221	18
20180106	44
20180321	11
20180228	13
20180307	16
20180321	23
20180213	11
20180312	18
20180129	3
20180228	29
20180226	12
20180407	15
20180421	5
20180204	31
20180104	8
20180327	14
20180427	4
20180116	4
20180309	12
20180430	6
20180502	3
20180224	15
20180205	32
20180312	14
20180414	3
20180415	9
20180128	1
20180127	7
20180302	8
20180426	10
error	error
20180410	22
20180426	8
20180310	9
20180323	13
20180404	14
20180105	34
20180302	21
20180326	2
20180111	25
20180203	16
20180402	12
20180124	3
20180228	16
20180503	8
20180129	6
20180123	14
20180226	20
20180205	0
20180219	4
20180115	21
20180125	8
20180103	7
20180426	15
20180407	3
20180122	2
20180203	20
20180304	1
20180306	0
20180105	4
20180415	19
20180114	3
20180110	44
20180131	24
20180115	34
20180117	35
20180124	30
20180217	22
20180108	37
20180212	17
20180302	19
20180117	21
20180220	2
20180422	5
20180419	0
20180326	17
20180422	9
20180301	8
20180427	9
20180415	1
20180313	22
20180201	26
20180128	30
20180120	36
20180204	3
20180125	30
20180320	13
20180201	2
20180202	2
20180328	1
20180218	20
20180129	36
20180309	17
20180429	8
20180401	2
20180424	10
20180216	18
20180411	4
20180223	0
20180212	3
20180325	2
20180502	16
20180110	49
20180421	3
20180301	2
20180104	53
20180408	11
20180303	1
20180124	8
20180411	2
20180425	10
20180101	27
20180219	33
20180413	9
20180412	6
20180312	3
20180410	3
20180304	3
20180219	0
20180302	11
20180105	6
20180309	9
20180502	4
20180408	15
20180109	52
20180114	30
20180305	18
20180113	4
20180124	26
20180420	12
20180405	3
20180325	20
20180212	15
20180331	11
20180319	12
20180228	2
20180101	29
20180331	11
20180322	0
20180329	6
20180418	18
20180405	5
20180328	5
20180323	10
20180111	45
20180311	3
20180106	46
20180319	14
20180313	4
20180406	21
20180404	23
20180225	1
20180112	38
20180322	3
20180118	64
20180109	52
20180429	5
20180119	43
20180125	1
20180405	35
20180209	6
20180128	2
20180502	1
20180417	11
20180416	14
20180130	6
20180126	35
20180101	32
20180214	16
20180208	37
20180320	11
20180205	1
20180213	17
20180129	35
20180403	8
20180106	49
20180105	18
20180317	10
20180103	16
20180324	1
20180217	19
20180411	5
20180101	40
20180309	1
20180416	1
20180220	24
20180123	15
20180302	1
20180416	13
20180213	28
20180407	7
20180121	36
20180113	41
20180103	15
20180414	11
20180226	15
20180216	4
20180311	1
20180303	3
20180202	25
20180503	8
20180131	29
20180401	10
20180103	52
20180410	9
20180128	40
20180502	5
20180417	5
20180305	11
20180307	6
20180210	26
20180104	61
20180217	12
20180429	3
20180413	1
20180112	37
20180503	7
20180309	10
20180110	3
20180129	43
20180223	18
20180117	25
20180328	7
20180131	32
20180331	13
20180225	19
20180406	13
20180322	14
20180228	9
20180318	14
20180403	20
20180107	43
20180307	7
20180408	10
20180421	6
20180315	11
20180425	3
20180109	52
20180208	17
20180412	7
20180403	12
20180426	10
20180226	5
20180408	5
20180227	11
20180122	42
20180121	37
20180404	3
20180128	11
20180228	3
20180428	7
20180113	7
20180502	4
20180207	16
20180228	14
20180401	3
20180306	2
